#CCD x0    y0    width height
1    1712  3829  1     1     
1    1334  3847  1     1     
1    1827  3866  1     1     
1    232   3874  1     1     
1    1776  3878  1     1     
1    1876  3886  1     1     
1    1712  3889  1     1     
1    1334  3907  1     1     
1    1827  3926  1     1     
1    232   3934  1     1     
1    1776  3938  1     1     
1    1876  3946  1     1     
1    1712  3949  1     1     
1    1334  3967  1     1     
1    1827  3986  1     1     
1    232   3994  1     1     
1    1776  3998  1     1     
1    1876  4006  1     1     
1    1712  4009  1     1     
1    1334  4027  1     1     
1    1827  4046  1     1     
1    232   4054  1     1     
1    1776  4058  1     1     
1    1876  4066  1     1     
1    1712  4069  1     1     
2    0     0     2048  4096  
3    0     0     2048  15    
3    0     15    15    4081  
3    39    15    6     4081  
3    140   15    4     4081  
3    1977  15    8     4081  
3    2020  15    5     4081  
3    2033  15    15    4081  
3    15    4081  24    15    
3    45    4081  95    15    
3    144   4081  1833  15    
3    1985  4081  35    15    
3    2025  4081  8     15    
3    867   118   4     3     
3    866   120   1     2     
3    871   120   1     1     
3    867   121   3     1     
3    867   122   1     1     
3    562   172   1     2     
3    1559  691   1     1     
3    1218  1260  1     1     
3    179   1720  1     1     
3    961   3598  1     1     
4    0     0     2048  15    
4    0     15    15    4081  
4    164   15    3     4081  
4    2006  15    3     4081  
4    2033  15    15    4081  
4    15    4081  149   15    
4    167   4081  1839  15    
4    2009  4081  24    15    
4    21    526   1     1     
4    1026  2030  1     1     
4    1757  2109  2     4     
4    1759  2110  1     3     
4    192   2577  1     1     
4    1851  2638  1     1     
4    646   3578  1     1     
4    1632  3870  2     1     
5    0     0     2048  15    
5    0     15    15    4081  
5    2033  15    15    4081  
5    15    4081  2018  15    
5    910   530   1     3     
5    567   606   1     1     
5    888   1573  1     1     
5    2005  2383  4     5     
5    1424  2403  1     1     
5    265   2629  2     2     
5    267   2630  1     2     
5    266   2631  1     1     
5    207   2945  1     1     
5    227   3226  1     1     
5    356   3592  1     1     
5    245   4031  1     2     
5    244   4032  1     1     
5    246   4032  2     1     
6    0     0     2048  15    
6    0     15    15    4081  
6    24    15    2     4081  
6    80    15    3     4081  
6    2033  15    15    4081  
6    15    4081  9     15    
6    26    4081  54    15    
6    83    4081  1950  15    
6    233   1011  1     14    
6    1081  1409  1     2     
6    1412  1450  1     1     
6    1357  3339  8     4     
7    0     0     2048  15    
7    0     15    15    4081  
7    89    15    3     4081  
7    1301  15    1     2011  
7    1365  15    1     4081  
7    2033  15    15    4081  
7    1300  2015  1     11    
7    1302  2015  1     11    
7    1364  2252  1     12    
7    1366  2252  1     12    
7    15    4081  74    15    
7    92    4081  1273  15    
7    1366  4081  667   15    
7    225   629   1     6     
7    223   630   2     4     
7    226   630   2     4     
7    146   1066  1     1     
7    1059  1644  1     1     
7    1386  2060  1     1     
7    1301  2080  1     1     
7    1301  2140  1     1     
7    1301  2200  1     1     
7    1301  2260  1     1     
7    1475  2282  1     1     
7    747   2320  1     1     
7    1301  2320  1     1     
7    1301  2380  1     1     
7    1301  2440  1     1     
7    1301  2500  1     1     
7    1301  2560  1     1     
7    1313  2580  1     1     
7    1337  2613  1     2     
7    1301  2620  1     1     
7    990   2678  1     1     
7    1301  2680  1     1     
7    1301  2740  1     1     
7    1301  2800  1     1     
7    1301  2860  1     1     
7    1301  2920  1     1     
7    1301  2980  1     1     
7    1301  3040  1     1     
7    1301  3100  1     1     
7    1301  3160  1     1     
7    1301  3220  1     1     
7    1301  3280  1     1     
7    1301  3340  1     1     
7    1301  3400  1     1     
7    1301  3460  1     1     
7    467   3483  1     1     
7    1301  3520  1     1     
7    1301  3580  1     1     
7    1301  3640  1     1     
7    1301  3700  1     1     
7    1301  3760  1     1     
7    1301  3820  1     1     
7    1301  3880  1     1     
7    649   3911  1     1     
7    1301  3940  1     1     
7    1301  4000  1     1     
7    1301  4060  1     1     
8    0     0     2048  15    
8    0     15    15    4081  
8    2033  15    15    4081  
8    15    4081  2018  15    
8    1820  3750  1     1     
9    0     0     2048  15    
9    0     15    15    4081  
9    1746  15    1     4081  
9    2033  15    15    4081  
9    1745  3944  1     100   
9    1747  3944  1     100   
9    15    4081  1731  15    
9    1747  4081  286   15    
9    954   824   1     1     
9    274   2757  2     2     
9    100   2777  1     1     
9    1313  3264  2     1     
9    1314  3265  3     1     
9    1316  3266  3     1     
9    1317  3267  4     1     
9    1319  3268  3     1     
9    1874  3675  2     11    
9    1431  3885  1     4     
9    1430  3886  1     3     
10   0     0     2048  15    
10   0     15    15    4081  
10   341   15    1     404   
10   2033  15    15    4081  
10   340   408   1     11    
10   342   408   1     11    
10   15    4081  2018  15    
10   1717  243   1     1     
10   341   473   1     1     
10   341   533   1     1     
10   341   593   1     1     
10   341   653   1     1     
10   341   713   1     1     
10   341   773   1     1     
10   341   833   1     1     
10   341   893   1     1     
10   341   953   1     1     
10   318   991   1     1     
10   341   1013  1     1     
10   211   1050  2     1     
10   211   1051  1     1     
10   341   1073  1     1     
10   341   1133  1     1     
10   341   1193  1     1     
10   341   1253  1     1     
10   341   1313  1     1     
10   341   1373  1     1     
10   341   1433  1     1     
10   341   1493  1     1     
10   341   1553  1     1     
10   1380  1581  1     1     
10   341   1613  1     1     
10   341   1673  1     1     
10   341   1733  1     1     
10   756   1735  1     1     
10   341   1793  1     1     
10   341   1853  1     1     
10   341   1913  1     1     
10   341   1973  1     1     
10   341   2033  1     1     
10   341   2093  1     1     
10   341   2153  1     1     
10   341   2213  1     1     
10   341   2273  1     1     
10   341   2333  1     1     
10   341   2393  1     1     
10   341   2453  1     1     
10   1431  2458  1     1     
10   341   2513  1     1     
10   341   2573  1     1     
10   341   2633  1     1     
10   341   2693  1     1     
10   801   2707  1     1     
10   847   2744  3     1     
10   847   2745  2     2     
10   849   2746  2     2     
10   341   2753  1     1     
10   688   2810  1     1     
10   776   2812  1     3     
10   775   2813  1     2     
10   777   2813  1     2     
10   341   2813  1     1     
10   1591  2838  2     3     
10   1590  2839  1     1     
10   341   2873  1     1     
10   803   2904  3     1     
10   802   2905  3     1     
10   801   2906  2     1     
10   341   2933  1     1     
10   789   2936  3     3     
10   341   2993  1     1     
10   341   3053  1     1     
10   737   3065  7     5     
10   341   3113  1     1     
10   1722  3126  2     2     
10   568   3137  1     2     
10   1598  3159  1     3     
10   1597  3160  1     1     
10   1599  3160  1     2     
10   1611  3160  2     3     
10   1614  3160  3     3     
10   1613  3161  1     1     
10   1617  3161  1     2     
10   341   3173  1     1     
10   341   3233  1     1     
10   341   3293  1     1     
10   1837  3335  2     1     
10   341   3353  1     1     
10   341   3413  1     1     
10   1639  3435  1     1     
10   1646  3436  1     1     
10   1662  3439  1     3     
10   1661  3440  1     1     
10   1663  3440  1     1     
10   738   3443  1     4     
10   341   3473  1     1     
10   1814  3479  1     1     
10   341   3533  1     1     
10   1628  3570  1     2     
10   1629  3571  1     1     
10   341   3593  1     1     
10   341   3653  1     1     
10   341   3713  1     1     
10   341   3773  1     1     
10   1982  3789  1     2     
10   1585  3823  3     18    
10   1588  3832  1     2     
10   341   3833  1     1     
10   341   3893  1     1     
10   59    3946  1     1     
10   341   3953  1     1     
10   341   4013  1     1     
10   341   4073  1     1     
11   0     0     2048  15    
11   0     15    15    4081  
11   2033  15    15    4081  
11   15    4081  2018  15    
11   1341  796   5     1     
11   1343  797   2     1     
11   1613  874   1     1     
11   1511  2041  1     1     
11   1937  3158  1     1     
12   0     0     2048  15    
12   0     15    15    4081  
12   45    15    1     4081  
12   199   15    1     3268  
12   730   15    1     1101  
12   763   15    1     4081  
12   1488  15    2     4081  
12   1585  15    1     2611  
12   1634  15    1     4081  
12   2005  15    4     2193  
12   2024  15    3     4081  
12   2033  15    15    4081  
12   729   1105  1     11    
12   731   1105  1     11    
12   762   2203  1     11    
12   764   2203  1     11    
12   2005  2208  3     1888  
12   2008  2237  1     13    
12   2008  2297  1     13    
12   2008  2357  1     13    
12   2008  2417  1     13    
12   2008  2477  1     13    
12   2008  2537  1     13    
12   2008  2597  1     13    
12   1584  2615  1     11    
12   1586  2615  1     11    
12   2008  2657  1     13    
12   2008  2717  1     13    
12   2008  2777  1     13    
12   2008  2837  1     13    
12   2008  2897  1     13    
12   2008  2957  1     13    
12   2008  3017  1     13    
12   2008  3077  1     13    
12   2008  3137  1     13    
12   1633  3141  1     12    
12   1635  3141  1     12    
12   2008  3197  1     13    
12   1490  3247  1     16    
12   2008  3257  1     13    
12   198   3270  1     11    
12   200   3270  1     11    
12   2008  3317  1     13    
12   2008  3377  1     13    
12   2008  3437  1     13    
12   44    3464  1     13    
12   46    3464  1     13    
12   2008  3497  1     13    
12   2008  3557  1     13    
12   2008  3617  1     13    
12   2008  3677  1     13    
12   2008  3737  1     13    
12   2008  3797  1     13    
12   2008  3857  1     13    
12   2008  3917  1     13    
12   2008  3977  1     13    
12   2008  4037  1     13    
12   15    4081  30    15    
12   46    4081  717   15    
12   764   4081  724   15    
12   1490  4081  144   15    
12   1635  4081  370   15    
12   2008  4081  16    15    
12   2027  4081  6     15    
12   403   265   1     1     
12   355   876   1     2     
12   730   1170  1     1     
12   730   1230  1     1     
12   730   1290  1     1     
12   730   1350  1     1     
12   730   1410  1     1     
12   775   1448  1     1     
12   730   1470  1     1     
12   730   1530  1     1     
12   1668  1542  1     1     
12   730   1590  1     1     
12   259   1642  2     2     
12   259   1644  1     1     
12   730   1650  1     1     
12   730   1710  1     1     
12   730   1770  1     1     
12   730   1830  1     1     
12   730   1890  1     1     
12   730   1950  1     1     
12   730   2010  1     1     
12   730   2070  1     1     
12   730   2130  1     1     
12   730   2190  1     1     
12   730   2250  1     1     
12   730   2310  1     1     
12   730   2370  1     1     
12   730   2430  1     1     
12   574   2489  1     2     
12   730   2490  1     1     
12   730   2550  1     1     
12   730   2610  1     1     
12   730   2670  1     1     
12   1585  2680  1     1     
12   730   2730  1     1     
12   1585  2740  1     1     
12   730   2790  1     1     
12   1585  2800  1     1     
12   730   2850  1     1     
12   1585  2860  1     1     
12   730   2910  1     1     
12   1585  2920  1     1     
12   1585  2926  1     1     
12   908   2962  1     3     
12   730   2970  1     1     
12   1585  2980  1     1     
12   730   3030  1     1     
12   1585  3040  1     1     
12   1228  3058  1     1     
12   730   3090  1     1     
12   1585  3100  1     1     
12   730   3150  1     1     
12   1585  3160  1     1     
12   873   3180  2     1     
12   730   3210  1     1     
12   1585  3220  1     1     
12   1585  3240  1     1     
12   106   3258  1     1     
12   730   3270  1     1     
12   1585  3280  1     1     
12   517   3294  1     1     
12   730   3330  1     1     
12   199   3335  1     1     
12   1585  3340  1     1     
12   496   3365  1     2     
12   730   3390  1     1     
12   199   3395  1     1     
12   1585  3400  1     1     
12   730   3450  1     1     
12   199   3455  1     1     
12   1585  3460  1     1     
12   730   3510  1     1     
12   199   3515  1     1     
12   1585  3520  1     1     
12   730   3570  1     1     
12   199   3575  1     1     
12   1585  3580  1     1     
12   1587  3629  1     1     
12   730   3630  1     1     
12   199   3635  1     1     
12   1585  3640  1     1     
12   730   3690  1     1     
12   199   3695  1     1     
12   1585  3700  1     1     
12   730   3750  1     1     
12   199   3755  1     1     
12   1585  3760  1     1     
12   730   3810  1     1     
12   199   3815  1     1     
12   1585  3820  1     1     
12   730   3870  1     1     
12   199   3875  1     1     
12   1585  3880  1     1     
12   730   3930  1     1     
12   199   3935  1     1     
12   1585  3940  1     1     
12   730   3990  1     1     
12   199   3995  1     1     
12   1585  4000  1     1     
12   730   4050  1     1     
12   199   4055  1     1     
12   1585  4060  1     1     
13   0     0     2048  15    
13   0     15    15    4081  
13   21    15    1     35    
13   23    15    2     4081  
13   99    15    1     102   
13   1258  15    2     4081  
13   1669  15    1     2676  
13   2033  15    15    4081  
13   20    39    1     11    
13   22    39    1     11    
13   1668  2680  1     11    
13   1670  2680  1     11    
13   1260  3103  1     11    
13   15    4081  8     15    
13   25    4081  1233  15    
13   1260  4081  773   15    
13   21    104   1     1     
13   21    164   1     1     
13   21    224   1     1     
13   75    232   1     1     
13   21    284   1     1     
13   21    344   1     1     
13   21    404   1     1     
13   21    464   1     1     
13   21    524   1     1     
13   1681  542   1     1     
13   21    584   1     1     
13   21    644   1     1     
13   21    704   1     1     
13   21    764   1     1     
13   21    824   1     1     
13   21    884   1     1     
13   21    944   1     1     
13   21    1004  1     1     
13   21    1064  1     1     
13   21    1124  1     1     
13   21    1184  1     1     
13   21    1244  1     1     
13   21    1304  1     1     
13   79    1329  1     1     
13   21    1364  1     1     
13   21    1424  1     1     
13   21    1484  1     1     
13   21    1544  1     1     
13   586   1576  1     1     
13   21    1604  1     1     
13   451   1609  1     1     
13   21    1664  1     1     
13   608   1719  2     2     
13   21    1724  1     1     
13   21    1784  1     1     
13   21    1844  1     1     
13   21    1904  1     1     
13   21    1964  1     1     
13   21    2024  1     1     
13   21    2084  1     1     
13   21    2144  1     1     
13   21    2204  1     1     
13   21    2264  1     1     
13   21    2324  1     1     
13   21    2384  1     1     
13   742   2390  1     1     
13   21    2444  1     1     
13   21    2504  1     1     
13   21    2564  1     1     
13   21    2624  1     1     
13   21    2684  1     1     
13   21    2744  1     1     
13   1669  2745  1     1     
13   21    2804  1     1     
13   1669  2805  1     1     
13   21    2864  1     1     
13   1669  2865  1     1     
13   21    2924  1     1     
13   1669  2925  1     1     
13   21    2984  1     1     
13   1669  2985  1     1     
13   21    3044  1     1     
13   1669  3045  1     1     
13   21    3104  1     1     
13   1669  3105  1     1     
13   21    3164  1     1     
13   1669  3165  1     1     
13   21    3224  1     1     
13   1669  3225  1     1     
13   21    3284  1     1     
13   1669  3285  1     1     
13   21    3344  1     1     
13   1669  3345  1     1     
13   21    3404  1     1     
13   1669  3405  1     1     
13   21    3464  1     1     
13   1669  3465  1     1     
13   21    3524  1     1     
13   1669  3525  1     1     
13   21    3584  1     1     
13   1669  3585  1     1     
13   21    3644  1     1     
13   1669  3645  1     1     
13   21    3704  1     1     
13   1669  3705  1     1     
13   21    3764  1     1     
13   1669  3765  1     1     
13   21    3824  1     1     
13   1669  3825  1     1     
13   21    3884  1     1     
13   1669  3885  1     1     
13   21    3944  1     1     
13   1669  3945  1     1     
13   21    4004  1     1     
13   1669  4005  1     1     
13   21    4064  1     1     
13   1669  4065  1     1     
14   0     0     2048  15    
14   0     15    15    4081  
14   19    15    1     464   
14   76    15    3     4081  
14   133   15    1     144   
14   701   15    1     3188  
14   2033  15    15    4081  
14   132   148   1     11    
14   134   148   1     11    
14   18    468   1     11    
14   20    468   1     11    
14   700   3192  1     11    
14   702   3192  1     11    
14   15    4081  61    15    
14   79    4081  1954  15    
14   133   213   1     1     
14   133   273   1     1     
14   156   284   1     1     
14   133   333   1     1     
14   133   393   1     1     
14   133   453   1     1     
14   133   513   1     1     
14   19    533   1     1     
14   133   573   1     1     
14   19    593   1     1     
14   133   633   1     1     
14   19    653   1     1     
14   133   693   1     1     
14   19    713   1     1     
14   133   753   1     1     
14   19    773   1     1     
14   133   813   1     1     
14   19    833   1     1     
14   133   873   1     1     
14   19    893   1     1     
14   133   933   1     1     
14   19    953   1     1     
14   133   993   1     1     
14   19    1013  1     1     
14   133   1053  1     1     
14   19    1073  1     1     
14   133   1113  1     1     
14   19    1133  1     1     
14   133   1173  1     1     
14   19    1193  1     1     
14   133   1233  1     1     
14   19    1253  1     1     
14   133   1293  1     1     
14   19    1313  1     1     
14   133   1353  1     1     
14   19    1373  1     1     
14   133   1413  1     1     
14   19    1433  1     1     
14   133   1473  1     1     
14   19    1493  1     1     
14   133   1533  1     1     
14   19    1553  1     1     
14   133   1593  1     1     
14   19    1613  1     1     
14   133   1653  1     1     
14   19    1673  1     1     
14   133   1713  1     1     
14   19    1733  1     1     
14   133   1773  1     1     
14   19    1793  1     1     
14   133   1833  1     1     
14   19    1853  1     1     
14   133   1893  1     1     
14   19    1913  1     1     
14   133   1953  1     1     
14   19    1973  1     1     
14   133   2013  1     1     
14   19    2033  1     1     
14   133   2073  1     1     
14   19    2093  1     1     
14   133   2133  1     1     
14   19    2153  1     1     
14   133   2193  1     1     
14   19    2213  1     1     
14   202   2252  1     1     
14   133   2253  1     1     
14   19    2273  1     1     
14   133   2313  1     1     
14   19    2333  1     1     
14   133   2373  1     1     
14   19    2393  1     1     
14   133   2433  1     1     
14   19    2453  1     1     
14   1952  2468  1     1     
14   133   2493  1     1     
14   19    2513  1     1     
14   133   2553  1     1     
14   19    2573  1     1     
14   133   2613  1     1     
14   19    2633  1     1     
14   133   2673  1     1     
14   19    2693  1     1     
14   133   2733  1     1     
14   19    2753  1     1     
14   133   2793  1     1     
14   19    2813  1     1     
14   133   2853  1     1     
14   19    2873  1     1     
14   1464  2910  2     1     
14   133   2913  1     1     
14   19    2933  1     1     
14   1414  2951  1     1     
14   133   2973  1     1     
14   19    2993  1     1     
14   133   3033  1     1     
14   244   3047  1     1     
14   19    3053  1     1     
14   133   3093  1     1     
14   19    3113  1     1     
14   133   3153  1     1     
14   19    3173  1     1     
14   133   3213  1     1     
14   19    3233  1     1     
14   701   3257  1     1     
14   133   3273  1     1     
14   19    3293  1     1     
14   701   3317  1     1     
14   133   3333  1     1     
14   19    3353  1     1     
14   701   3377  1     1     
14   133   3393  1     1     
14   19    3413  1     1     
14   701   3437  1     1     
14   133   3453  1     1     
14   19    3473  1     1     
14   701   3497  1     1     
14   133   3513  1     1     
14   19    3533  1     1     
14   701   3557  1     1     
14   133   3573  1     1     
14   19    3593  1     1     
14   701   3617  1     1     
14   133   3633  1     1     
14   19    3653  1     1     
14   701   3677  1     1     
14   133   3693  1     1     
14   19    3713  1     1     
14   701   3737  1     1     
14   133   3753  1     1     
14   19    3773  1     1     
14   865   3781  1     1     
14   701   3797  1     1     
14   133   3813  1     1     
14   19    3833  1     1     
14   701   3857  1     1     
14   133   3873  1     1     
14   19    3893  1     1     
14   701   3917  1     1     
14   133   3933  1     1     
14   19    3953  1     1     
14   701   3977  1     1     
14   133   3993  1     1     
14   19    4013  1     1     
14   701   4037  1     1     
14   133   4053  1     1     
14   19    4073  1     1     
15   0     0     2048  15    
15   0     15    15    4081  
15   38    15    2     4081  
15   45    15    5     4081  
15   87    15    2     4081  
15   1749  15    1     2923  
15   2015  15    2     4081  
15   2033  15    15    4081  
15   1748  2927  1     11    
15   1750  2927  1     11    
15   15    4081  23    15    
15   40    4081  5     15    
15   50    4081  37    15    
15   89    4081  1926  15    
15   2017  4081  16    15    
15   1778  295   1     1     
15   481   1489  2     1     
15   507   1843  2     2     
15   507   1845  1     1     
15   524   1888  1     1     
15   375   1978  1     1     
15   1329  2266  2     1     
15   1333  2266  1     1     
15   1358  2268  2     1     
15   1749  2992  1     1     
15   1749  3052  1     1     
15   1749  3112  1     1     
15   1749  3172  1     1     
15   1749  3232  1     1     
15   1749  3292  1     1     
15   1749  3352  1     1     
15   275   3364  2     1     
15   1749  3412  1     1     
15   844   3442  1     1     
15   1749  3472  1     1     
15   1749  3532  1     1     
15   1749  3592  1     1     
15   1749  3652  1     1     
15   1749  3712  1     1     
15   1749  3772  1     1     
15   1749  3832  1     1     
15   1749  3892  1     1     
15   1749  3952  1     1     
15   1749  4012  1     1     
15   1749  4072  1     1     
16   0     0     2048  15    
16   0     15    15    4081  
16   539   15    1     3878  
16   544   15    1     3875  
